BidId,TrafficType,PublisherId,AppSiteId,AppSiteCategory,Position,BidFloor,Timestamp,Age,Gender,OS,OSVersion,Model,Manufacturer,Carrier,DeviceType,DeviceId,DeviceIP,Country,Latitude,Longitude,Zipcode,Location,CampaignId,CreativeId,CreativeType,CreativeCategory,ExchangeBid,OutCome,ExchangeBidMatch,bid Count
c7a9f28e4a344be4efd3e7ba09d8a39aeb2e79d3,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0,1445993812,0,0,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,a3a9c36626551d608f1d0b547ab56c3b76e8128e,6ba716b8495817f0cfde33ce90536aa0a31735ca,IDN,-6.2,106.8,0,GPS,69231,867172,2,Buying/Selling Cars#Performance Vehicles,0.87,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-6.2;106.8;Buying/Selling Cars#Performance Vehicles;0.87;iOS;app,1
590853e3924cb858f32be74bc735636aa9940452,app,9f9e722a5209569959fc30193020ebffa5d0f13e,25dfab977c44e218ebd0f948d114a9ba5116f470,Arts & Entertainment,Unknown,0,1445993806,21,M,Android,4.4,0,Cherry Mobile,0,Mobile/Tablet,0,c02f2c0225de1c0ae4d8af97a178d1b8691e4b20,PHL,14.6,121,1006,IP,69463,867756,2,Television,0.01,w,9f9e722a5209569959fc30193020ebffa5d0f13e;14.6;121;Television;0.01;Android;app,1
61937fbf41802b2076f1fc058f20f7ed0ffab386,app,1ab335267bb1f1691652228eddff9ccf32ecd096,08e04d2dd34c0937ada0d4d6476435295f834a0b,Arts & Entertainment#Humor,Above the Fold,0,1445993801,0,0,Android,4.4,Samsung SM-T330,Samsung,Telstra,Tablet,0,64534f5c0935311e36ae9da45bd3362b5f2de847,AUS,-37.9,145.1,3165,User,68979,866620,2,Cell Phones,0.19,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-37.9;145.1;Cell Phones;0.19;Android;app,1
da9438e8f16982e9c443cd85770c0d04b792d97e,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0,1445993780,25,M,Android,4.4,LG D295,LG,0,Mobile/Tablet,0,4daa53cfe6604a4a8e8db2503a68bfd2539eaf4a,PHL,14.6,121.1,860,IP,69463,867750,2,Television,0.01,w,1ab335267bb1f1691652228eddff9ccf32ecd096;14.6;121.1;Television;0.01;Android;app,1
38d12a8cf86dccf56369fb26d1221c5ef0a30e3c,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0,1445993744,0,0,iOS,9.1,Apple iPad,Apple,Telstra,Mobile/Tablet,7d34317c4ab30e4c5ac80c9d06b27c428eb67bd8,51dcf85e1312504d2e8c3a0ad4dff35d6754533d,AUS,-33.9,151.2,1001,IP,68983,866624,2,Cell Phones,0.19,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-33.9;151.2;Cell Phones;0.19;iOS;app,1
6e121561fb35e686f6d9999d4904d2beec2336ee,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0,1445993742,19,M,Android,4.1,Samsung GT-S6310,Samsung,Telkomsel,Phone,0,f9e359c1aeabded16455d7afd54770739a32382f,IDN,-5,120,0,User,66591,866164,2,Advertising#Comparison,0.08,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-5;120;Advertising#Comparison;0.08;Android;app,1
4ac4b45248dd5652eb83a4558ffa36794769d118,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0,1445993732,26,M,Android,4.4,0,0,Telkomsel,Mobile/Tablet,0,3a32b0e199b0cd5c8303c1ab56fb7fc720d28e70,IDN,-6.2,106.8,0,User,66591,866166,1,Advertising#Comparison,0.06,w,9f9e722a5209569959fc30193020ebffa5d0f13e;-6.2;106.8;Advertising#Comparison;0.06;Android;app,1
5485a1c856cd9e419eb9ea307cdabbe01e58e00a,site,b5cec46354cb42ef053ffccaaf44f872b195025c,79ce22df51c64addebf920fc22b371b54323821f,Arts & Entertainment,Unknown,0,1445993713,0,0,Android,4.2,Oppo R831K,Oppo,Telkomsel,Phone,0,9b261774d918321956b6daa9ee971f300c9b36db,IDN,-5,120,0,User,66591,866166,1,Advertising#Comparison,0.06,w,b5cec46354cb42ef053ffccaaf44f872b195025c;-5;120;Advertising#Comparison;0.06;Android;site,2
b1108238c3d8ae5f45adf89ac75279f11e348692,app,1ab335267bb1f1691652228eddff9ccf32ecd096,aa593085d967056b2e04d18cf053ac71221b6335,Technology & Computing,Footer,0,1445993710,47,M,Android,4.4,0,Smartfren,0,Phone,0,079b3f7f6d5bd11237b0b42ebfef5e6c4f786589,IDN,-7,107.7,40287,User,69231,867170,2,Buying/Selling Cars#Performance Vehicles,0.91,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-7;107.7;Buying/Selling Cars#Performance Vehicles;0.91;Android;app,1
da79805983f452b69654ccbc3103feabfca4f5e4,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,716f57a6ea30792324b0a37d91d56965c67dc9b4,Technology & Computing,Unknown,0,1445993709,0,0,Android,4.4,Samsung SM-T330,Samsung,Telstra,Tablet,0,1d319ede44ccefd3619e02da7a0892357d35aa14,AUS,-37.8,147.7,3882,User,68979,866620,2,Cell Phones,0.19,w,abacb55691278d33d73e40141159bc0fe4d1f7a1;-37.8;147.7;Cell Phones;0.19;Android;app,1
6505f8558b3915806f38f9b2dbb868df57cb3237,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,2a6ebd61bda594b9a63ac36e56fbf739aaafffa3,Technology & Computing,Unknown,0,1445993707,0,0,Windows,8,0,0,Excelcomindo,Phone,0,18051585118d82e3e1a5b32d69f2106d06d11ec5,IDN,-6.1,106.8,11430,User,66591,866164,2,Advertising#Comparison,0.06,w,abacb55691278d33d73e40141159bc0fe4d1f7a1;-6.1;106.8;Advertising#Comparison;0.06;Windows;app,1
b61e2bdad8a6f428946783713451b86cb7fec400,site,1ab335267bb1f1691652228eddff9ccf32ecd096,f161bd900644a3a5b46b8989bb239fa6206fb571,Arts & Entertainment,Above the Fold,0,1445993706,0,0,Android,4.4,Samsung GT-I9505,Samsung,0,Phone,0,51f95bc490d5e90d108c4d3135d15a3e7e8385cf,PHL,14.6,121,1503,IP,69463,867748,2,Television,0.7,w,1ab335267bb1f1691652228eddff9ccf32ecd096;14.6;121;Television;0.7;Android;site,1
7fed22c9750d37d0ef15a6d6ccfae9f814d0b779,site,1fc1830e2285d1335799a74066d3af021961a85f,6bf7f9e385a2cef256507790c89fb851e1f1a753,Arts & Entertainment,Above the Fold,0,1445993688,0,0,iOS,7.1,Apple iPhone,Apple,0,Phone,ee1cb62e2bf79545cff3a1785955de258c913d11,ebe5ccb069d6e834cdf729ea66d9a7149bbe0b56,SGP,1.3,103.9,0,User,69471,867780,2,Television,0.18,w,1fc1830e2285d1335799a74066d3af021961a85f;1.3;103.9;Television;0.18;iOS;site,1
163e8cdd28e8bc107b39e905a4aaef4a98a14a0e,app,699fd22f414575e5b3d9963e7e45e27dc8b6be1d,1ddb3a8768130713e7ed28a4a1fcc7f95b3c1051,Hobbies & Interests,Footer,0,1445993686,0,0,Android,4.2,0,ALCATEL,0,Tablet,0,623dfcf76256f5da38be58b38ccfe5878befddbf,USA,38.7,-121.4,95843,User,57139,835106,2,Air Travel#Business Travel,0.02,w,699fd22f414575e5b3d9963e7e45e27dc8b6be1d;38.7;-121.4;Air Travel#Business Travel;0.02;Android;app,1
0d2c4df44ef4c51d180cdbf6087fa62a489585e3,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,716f57a6ea30792324b0a37d91d56965c67dc9b4,Technology & Computing,Unknown,0,1445993652,0,0,Android,5,0,Asus,Indosat,Mobile/Tablet,0,13c31b1a1d33ceacb617d66fc7b2a2e92b176011,IDN,-6.2,106.8,0,User,70747,871730,2,Comparison,0.07,w,abacb55691278d33d73e40141159bc0fe4d1f7a1;-6.2;106.8;Comparison;0.07;Android;app,1
dba6f9af1a1bd8ad8ec7bb77f26d75c407c145db,app,d35dbb33e40db46f50b4bbaa80120d5b7825ece0,6108cc7cbeb1302218590e7f9f9aaef892590f8d,Technology & Computing,Above the Fold,0,1445993639,0,0,Android,4.4,0,Lenovo,0,Phone,0,23b91075a05dd807fb240902ce6638b2153a51f9,PHL,14.6,121,0,IP,69463,867754,1,Television,3,w,d35dbb33e40db46f50b4bbaa80120d5b7825ece0;14.6;121;Television;3;Android;app,1
a98b18b5c541b2af4a4bdea5dc6f65e075172ca9,app,1ab335267bb1f1691652228eddff9ccf32ecd096,0433d752a493257628969d62ca9ddfb986be6246,Technology & Computing,Footer,0,1445993616,19,M,Android,4.4,0,Samsung,Telkomsel,Phone,0,c762e38889a35f56ec27b7433cbe683ad16a018d,IDN,-6.9,107.6,0,User,66591,866168,2,Advertising#Comparison,0.02,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-6.9;107.6;Advertising#Comparison;0.02;Android;app,1
a4544282d56ff90fab16413944d24cd362d058ee,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0,1445993608,46,F,iOS,8.1,Apple iPhone,Apple,0,Phone,0,ecf9e133f75bd7b338728c893b2642ed59ab4227,PHL,14.8,120.4,0,IP,69463,867750,2,Television,0.03,w,9f9e722a5209569959fc30193020ebffa5d0f13e;14.8;120.4;Television;0.03;iOS;app,1
b077683d626529dfccc95c03a6eb35c027f51f7e,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,a9fe9aff8929976f110b27a8aef236516adaa6d6,Arts & Entertainment,Above the Fold,0,1445993593,12,M,Android,4.4,0,0,0,Tablet,0,d0ff06ca6812fd26ae05697740c74bb088e06c1f,USA,32.4,-99.7,34023,User,57139,835106,2,Air Travel#Business Travel,0.02,w,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7;32.4;-99.7;Air Travel#Business Travel;0.02;Android;app,1
2fb29566e505161bf27dcec441a628595517d404,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0,1445993565,0,0,Android,4.4,Asus T00G,Asus,Telkomsel,Phone,0,f4bc08e2c94acf2702b0f9f6ad55f01f49af999a,IDN,-6.2,107,0,IP,66591,866164,1,Advertising#Comparison,0.68,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-6.2;107;Advertising#Comparison;0.68;Android;app,1
da8a2a098565289965636450e8b43aa35199a995,site,707dd12d6fb3866defe399876378197dcc0e354d,52495a8610395e5780f602c7f19b76fba57154a8,Arts & Entertainment,Above the Fold,0,1445993550,0,0,Android,4.4,0,Samsung,Telkomsel,Phone,0,11b01a3e7f19035c7e3256119272acf0060cb020,IDN,-7.2,112.8,0,IP,66591,866164,1,Advertising#Comparison,0.68,w,707dd12d6fb3866defe399876378197dcc0e354d;-7.2;112.8;Advertising#Comparison;0.68;Android;site,1
d68ed97270d7d1fc7f405b6f9a3ba9f3b9b69730,app,fd46e691570206d54ce2d212c3a55565489a97e3,fefd0beb247725e743bbc60d2d7bd3a318a8eb1e,Sports,Above the Fold,0,1445993547,0,0,Android,4.2,Lenovo A316i,Lenovo,Telkomsel,Phone,0,562f1e18193af779b0bb0a014c1ef72b478ca317,IDN,-6.2,106.8,0,User,69467,867764,2,Television,0.02,w,fd46e691570206d54ce2d212c3a55565489a97e3;-6.2;106.8;Television;0.02;Android;app,1
8cc4d5d5204d904921b2dea4a3c3cb2e558821f3,app,c2b8ed201bdf8a825e6d8d6710c80b6f000ddebe,0bb80eb9054a98ffa8d00315fec74d23cb5cfd87,Arts & Entertainment,Unknown,0,1445993489,0,0,Android,5,Samsung SM-G900I,Samsung,Telstra,Mobile/Tablet,0,85943da6b33cf9045e1a9f5339339021588da991,AUS,-27.5,153,34023,User,68979,866620,2,Cell Phones,0.19,w,c2b8ed201bdf8a825e6d8d6710c80b6f000ddebe;-27.5;153;Cell Phones;0.19;Android;app,1
0bdb9f16c3be0d3abc9569256c6bf7d8c581ffcf,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0,1445993467,21,M,Android,4.3,Asus TooI,Asus,Indosat,Phone,0,0aa9b1ce5bdc243fd4d5658363c4c86ea8cfe4e0,IDN,-6.2,106.8,0,User,69467,867760,2,Television,0.15,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-6.2;106.8;Television;0.15;Android;app,1
139afeecee4e9a194fe7839fd71f00acf488c602,app,1ab335267bb1f1691652228eddff9ccf32ecd096,08e04d2dd34c0937ada0d4d6476435295f834a0b,Arts & Entertainment#Humor,Above the Fold,0,1445993437,0,0,Android,4.2,Acer Z1,Acer,Telkomsel,Phone,0,c43ee715a72ee2c860f96cdfc6bd8e67fdaa3a03,IDN,-6.2,106.8,0,User,69467,867762,1,Television,0.22,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-6.2;106.8;Television;0.22;Android;app,1
50cd6964a345dc2620eef13e1c4abab208739ace,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9e2f564ea8403f0e8a36366bcc4d29b2b86bd299,Society,Above the Fold,0,1445993432,34,M,Android,4.2,Onda V975s Core4,Onda,0,Tablet,4f2170078bbfeccd80f030449b807e0e6e5f273f,a51b251d3306eebd90e9cd2287419447e0e13e75,USA,40.7,-74,11211,User,57815,839818,2,Couponing,0.25,w,1ab335267bb1f1691652228eddff9ccf32ecd096;40.7;-74;Couponing;0.25;Android;app,1
8721025d9bea598e5c5e0e92a0181660932872f6,app,b2f4d576226ba0fd0e4ccd1ac29093b55eaacf33,349665255a97b2ba0ba4432f83b181ae917e96e7,Society,Above the Fold,0,1445993428,43,F,iOS,9.1,Apple iPhone,Apple,0,Mobile/Tablet,b1fc91b38210439d44a46697e454f99b7631e8fc,a817814aece94ce009788f75d937389565d2b652,USA,35.1,-101.8,0,GPS,54667,872738,2,0,0.55,w,b2f4d576226ba0fd0e4ccd1ac29093b55eaacf33;35.1;-101.8;0;0.55;iOS;app,1
94c82552a358ee14deb89ac27864ad0dafb49e69,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0,1445993402,0,0,Windows,8,Nokia Lumia 520,Nokia,0,Phone,0,dcbc82f449c75c3c7f788eb6e78d0d217be222b4,ROU,44.5,26.1,77190,IP,70811,871946,2,Cell Phones,0.01,w,1ab335267bb1f1691652228eddff9ccf32ecd096;44.5;26.1;Cell Phones;0.01;Windows;app,1
85965ab12f65fe908b543171ad4d4cfcc9cb82a0,app,1ab335267bb1f1691652228eddff9ccf32ecd096,8766f170b9f659e2f28c97e8a8f4e5f36ad79257,Music#Arts & Entertainment,Header,0,1445993358,0,0,iOS,8.4,Apple iPhone 5,Apple,Telkomsel,Mobile/Tablet,04da62ac73742ba4313ae0137294f84c40d142cd,66f72e929c87b4ec176f95006c75aa5e0db42e8c,IDN,-8.1,115.1,81161,User,70747,871732,1,Comparison,0.15,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-8.1;115.1;Comparison;0.15;iOS;app,1
a806a406ca29389f9ae7112cde755b8b8e8fc172,site,c2b8ed201bdf8a825e6d8d6710c80b6f000ddebe,b889856f1564c3f9c5c89aa957f1f47678661e59,Science#Weather,Unknown,0,1445993350,0,0,Android,4.4,Wiko Rainbow,Wiko,Telkomsel,Phone,0,c638da266828c3c89dbe4c031f89ddf1fd5b5126,IDN,-6.2,106.8,0,User,71007,872482,2,Comparison#Couponing,0.05,w,c2b8ed201bdf8a825e6d8d6710c80b6f000ddebe;-6.2;106.8;Comparison#Couponing;0.05;Android;site,1
bbc27ec40078f59935ec17fe291f492c9833ad8a,app,d35dbb33e40db46f50b4bbaa80120d5b7825ece0,a9c941543521ddf3de3477892558beb8be3fe32b,Arts & Entertainment,Above the Fold,0,1445993295,0,0,Android,4.4,Advan Vandroid S5E,Advan Vandroid,Telkomsel,Phone,0,ebe4c89a52ed6501f4b197bb1a510685c06884d6,IDN,-5,120,0,User,66591,866164,2,Advertising#Comparison,0.03,w,d35dbb33e40db46f50b4bbaa80120d5b7825ece0;-5;120;Advertising#Comparison;0.03;Android;app,1
a46df2b83f5da32e6345c739ca728131199d1c9b,app,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7,a9fe9aff8929976f110b27a8aef236516adaa6d6,Arts & Entertainment,Above the Fold,0,1445993251,13,F,0,0,Opera Mini 5,Opera,Telkomsel,Mobile/Tablet,204151f14e5e46f76a9e1f450cc01d98a2c9e5e6,9740ebd9939e41c0091d9358a8cf63b1474f502d,IDN,35,105,0,IP,66591,866168,2,Advertising#Comparison,0.1,w,7ba4d649042a1a655f3a3ba02267fa1ab66d17e7;35;105;Advertising#Comparison;0.1;0;app,1
e657af664fff2a8550ed0dff25ba9dc1e68b0622,site,707dd12d6fb3866defe399876378197dcc0e354d,52495a8610395e5780f602c7f19b76fba57154a8,Arts & Entertainment,Above the Fold,0,1445993190,0,0,iOS,9.1,Apple iPhone,Apple,Globe Telecom PH,Mobile/Tablet,0,434e263aa9c8706086ae1afafc0a7123a6c24bd3,PHL,14.6,121.1,860,IP,69463,867752,2,Television,0.02,w,707dd12d6fb3866defe399876378197dcc0e354d;14.6;121.1;Television;0.02;iOS;site,1
b64fb06718de3d0864c369590cff145c8efb0cd0,app,1ab335267bb1f1691652228eddff9ccf32ecd096,9937c72538e99b0a09dafc6a5d6eb5dbfbb21c8b,Hobbies & Interests#Style & Fashion,Footer,0,1445993144,0,0,Android,4.4,Samsung SM-G900T,Samsung,Cox Communications,Phone,0,43b17fe30838bc40e61bee9f241d2c6a7e2fcd5a,USA,29.4,-100.9,78840,User,57139,835106,2,Air Travel#Business Travel,0.02,w,1ab335267bb1f1691652228eddff9ccf32ecd096;29.4;-100.9;Air Travel#Business Travel;0.02;Android;app,1
03146db9b1bea5d7fef81f39e1b950eed0b3c13b,app,9f9e722a5209569959fc30193020ebffa5d0f13e,f3f447abf6aa15def97ddbcc0f8694eb8d8a4839,Arts & Entertainment,Above the Fold,0,1445993144,41,M,Android,4.4,Samsung SM-G313HZ,Samsung,Excelcomindo,Phone,0,5a4493339394f8c409858edad784f7d7f8eaac18,IDN,-5,120,0,User,66591,866166,1,Advertising#Comparison,0.06,w,9f9e722a5209569959fc30193020ebffa5d0f13e;-5;120;Advertising#Comparison;0.06;Android;app,1
a0cf5c018c4ae1109edff2ad064039ab81a8ef69,app,1ab335267bb1f1691652228eddff9ccf32ecd096,7db3d1aec9fa79e0395d282339881349cfd1a529,Hobbies & Interests,Above the Fold,0,1445993091,0,0,Android,4.4,0,Xiaomi,3,Phone,0,85eb74f31bb72fbcfcc96580e2f5b232ac2f0198,IDN,-7.2,112.8,0,User,66591,866168,1,Advertising#Comparison,0.08,w,1ab335267bb1f1691652228eddff9ccf32ecd096;-7.2;112.8;Advertising#Comparison;0.08;Android;app,1
ba2ab0adf48c458c46838a1aa80650cb26431e60,app,1ab335267bb1f1691652228eddff9ccf32ecd096,6b887760360f0d3f6d3feccc3ef13a6e5f88e45f,Society,Above the Fold,0,1445993060,13,M,iOS,9,Apple iPad,Apple,0,Mobile/Tablet,0,3073f5e72a5067a6004fe7debba5337620d8353c,PHL,14.6,121.2,1880,IP,69463,867748,2,Television,0.1,w,1ab335267bb1f1691652228eddff9ccf32ecd096;14.6;121.2;Television;0.1;iOS;app,1
d19f219a871528a45aeb507f865be1e85df6bb16,site,707dd12d6fb3866defe399876378197dcc0e354d,e7034e15fc2687bb0098baac3c9e87a6dda9ba04,Arts & Entertainment,Header,0,1445993059,0,0,iOS,7,Apple iPad,Apple,0,Tablet,0,1d81f802f002886cb96deee170687816b85d4211,PHL,14.3,121.1,4116,IP,69463,867750,2,Television,0.04,w,707dd12d6fb3866defe399876378197dcc0e354d;14.3;121.1;Television;0.04;iOS;site,1
9351552f0338c4dd084c0b508c75c3f5d838b2cd,app,1ab335267bb1f1691652228eddff9ccf32ecd096,fba8759137fdf4647352b4a5d29401e4850cd950,Hobbies & Interests#Style & Fashion,Footer,0,1445993021,0,0,Android,5.1,Nvidia Shield Tablet,Nvidia,AT&T Mobility,Mobile/Tablet,0,8e5f0a41ecec159a1c5d8c6ea289d9e636ab3c58,USA,33,-96.7,75082,IP,66599,832120,2,Buying/Selling Cars#Performance Vehicles,0.17,w,1ab335267bb1f1691652228eddff9ccf32ecd096;33;-96.7;Buying/Selling Cars#Performance Vehicles;0.17;Android;app,1
87c5bb4ce28ab95407c7d5f247368b2a5062a693,app,abacb55691278d33d73e40141159bc0fe4d1f7a1,2a6ebd61bda594b9a63ac36e56fbf739aaafffa3,Technology & Computing,Unknown,0,1445992995,0,0,Android,5.1,Sony D5803,Sony,0,Mobile/Tablet,0,98f61a8b22d627381298ec65a9214e9c26d06d3f,ROU,44.2,28.6,0,IP,70811,871946,2,Cell Phones,0.03,w,abacb55691278d33d73e40141159bc0fe4d1f7a1;44.2;28.6;Cell Phones;0.03;Android;app,1
de60a46a8df833a036d30ad1ef117bc821ec269a,app,699fd22f414575e5b3d9963e7e45e27dc8b6be1d,1ddb3a8768130713e7ed28a4a1fcc7f95b3c1051,Hobbies & Interests,Footer,0,1445992921,0,0,Android,5,0,Xiaomi,Telkomsel,Mobile/Tablet,0,7dc3e6d69889aa661c0d8b13ccc064abddae1356,IDN,-7.1,112.6,61121,User,66591,866168,2,Advertising#Comparison,0.28,w,699fd22f414575e5b3d9963e7e45e27dc8b6be1d;-7.1;112.6;Advertising#Comparison;0.28;Android;app,1
